91,102.88583397865295,35,2
91,71.27229905128479,28,1
91,107.12040185928345,43,3
92,74.3132688999176,31,1
92,63.065115213394165,26,2
92,40.444390058517456,18,1
93,112.79173278808594,37,1
93,84.47098422050476,29,1
93,131.6461911201477,37,1
94,145.07102394104004,44,2
94,108.35735201835632,32,2
94,75.6141471862793,28,2
95,105.35297179222107,35,1
95,125.40443110466003,37,1
95,74.30697274208069,32,1
96,89.23193216323853,28,1
96,134.85590314865112,36,2
96,112.42628526687622,33,1
97,115.13588976860046,37,1
97,96.69534206390381,31,2
97,65.97016882896423,24,1
98,73.70969200134277,25,1
98,155.89864087104797,44,2
98,69.14039015769958,25,2
99,105.33119201660156,36,1
99,131.70852136611938,32,1
99,145.25829815864563,43,2
1,0.00015401840209960938,0,0
1,0.00010180473327636719,0,0
1,9.703636169433594e-05,0,0
1,9.584426879882812e-05,0,0
1,9.775161743164062e-05,0,0
1,9.799003601074219e-05,0,0
1,9.584426879882812e-05,0,0
1,9.703636169433594e-05,0,0
1,9.608268737792969e-05,0,0
1,9.608268737792969e-05,0,0
1,9.608268737792969e-05,0,0
1,9.489059448242188e-05,0,0
1,9.512901306152344e-05,0,0
1,9.608268737792969e-05,0,0
1,9.393692016601562e-05,0,0
1,9.512901306152344e-05,0,0
1,9.703636169433594e-05,0,0
1,9.512901306152344e-05,0,0
1,9.608268737792969e-05,0,0
1,0.00011992454528808594,0,0
1,9.703636169433594e-05,0,0
1,9.608268737792969e-05,0,0
1,9.489059448242188e-05,0,0
1,9.703636169433594e-05,0,0
1,9.512901306152344e-05,0,0
1,9.608268737792969e-05,0,0
1,9.608268737792969e-05,0,0
1,9.584426879882812e-05,0,0
1,9.489059448242188e-05,0,0
1,9.489059448242188e-05,0,0
2,0.00018095970153808594,0,0
2,0.00016427040100097656,0,0
2,0.00015997886657714844,0,0
2,0.00016117095947265625,0,0
2,0.0001621246337890625,0,0
2,0.0001609325408935547,0,0
2,0.00015997886657714844,0,0
2,0.0001609325408935547,0,0
2,0.00016164779663085938,0,0
2,0.00015997886657714844,0,0
2,0.00016307830810546875,0,0
2,0.00016117095947265625,0,0
2,0.00016188621520996094,0,0
2,0.00016307830810546875,0,0
2,0.0001609325408935547,0,0
2,0.00015997886657714844,0,0
2,0.00016117095947265625,0,0
2,0.00016188621520996094,0,0
2,0.0001609325408935547,0,0
2,0.0001621246337890625,0,0
2,0.0001621246337890625,0,0
2,0.0001678466796875,0,0
